ShipmentID,Route No,LegNumber,WasRolled,RolloverReason,PaymentStatus,DocumentSubmitted,WeatherSeverity,PortCongestion,GeoRiskFlag,CarrierNotification,ExternalNewsImpact
SHP100117,R000271,2,TRUE,Vessel Omission,Overdue,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP100117,R000272,3,FALSE,NA,Overdue,TRUE,Moderate,7,NA,NA,FALSE
SHP100118,R000273,1,TRUE,Hub Congestion,Pending,TRUE,Low,6,NA,Late Alert,FALSE
SHP100118,R000274,2,FALSE,NA,Pending,TRUE,Low,8,NA,NA,FALSE
SHP100118,R000275,3,TRUE,Feeder Delay,Pending,TRUE,Low,4,NA,Late Alert,FALSE
SHP100119,R000276,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP100119,R000277,2,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Blank Sailing,TRUE
SHP100119,R000278,3,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP100120,R000279,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP100121,R000280,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP100122,R000281,1,FALSE,NA,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP100122,R000282,2,TRUE,Customs Hold,Pending,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100122,R000283,3,TRUE,Feeder Delay,Pending,TRUE,High,10,NA,Blank Sailing,TRUE
SHP100123,R000284,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP100124,R000285,1,FALSE,NA,Pending,FALSE,High,8,NA,NA,TRUE
SHP100124,R000286,2,FALSE,NA,Pending,FALSE,Low,5,NA,NA,FALSE
SHP100124,R000287,3,FALSE,NA,Pending,FALSE,Low,5,Military,NA,TRUE
SHP100125,R000288,1,TRUE,Vessel Omission,Paid,TRUE,Low,3,NA,Late Alert,FALSE
SHP100125,R000289,2,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP100125,R000290,3,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP100126,R000291,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,NA,TRUE
SHP100126,R000292,2,TRUE,Feeder Delay,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP100126,R000293,3,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,TRUE
SHP100127,R000294,1,TRUE,Late Document,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100127,R000295,2,TRUE,Feeder Delay,Paid,TRUE,Low,1,NA,Late Alert,FALSE
SHP100127,R000296,3,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP100128,R000297,1,FALSE,NA,Pending,TRUE,High,7,NA,NA,TRUE
SHP100129,R000298,1,TRUE,Vessel Omission,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100130,R000299,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,NA,TRUE
SHP100130,R000300,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,8,NA,NA,TRUE
SHP100130,R000301,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100131,R000302,1,FALSE,NA,Paid,FALSE,High,4,NA,NA,TRUE
SHP100131,R000303,2,FALSE,NA,Paid,FALSE,Low,7,NA,NA,FALSE
SHP100132,R000304,1,TRUE,Hub Congestion,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP100132,R000305,2,TRUE,Feeder Delay,Paid,TRUE,Low,3,NA,Blank Sailing,TRUE
SHP100132,R000306,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100133,R000307,1,FALSE,NA,Paid,FALSE,Moderate,8,NA,NA,TRUE
SHP100133,R000308,2,TRUE,Feeder Delay,Paid,FALSE,High,10,NA,Blank Sailing,TRUE
SHP100133,R000309,3,FALSE,NA,Paid,FALSE,Low,5,NA,NA,FALSE
SHP100134,R000310,1,FALSE,NA,Paid,TRUE,High,8,NA,NA,TRUE
SHP100135,R000311,1,TRUE,Carrier Overbooking,Overdue,TRUE,Low,8,NA,Late Alert,FALSE
SHP100135,R000312,2,TRUE,Feeder Delay,Overdue,TRUE,Low,7,NA,Late Alert,FALSE
SHP100135,R000313,3,FALSE,NA,Overdue,TRUE,High,7,NA,NA,TRUE
SHP100136,R000314,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP100136,R000315,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP100137,R000316,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,7,Military,NA,TRUE
SHP100138,R000317,1,TRUE,Late Document,Pending,FALSE,Moderate,9,NA,Late Alert,TRUE
SHP100138,R000318,2,TRUE,Hub Congestion,Pending,FALSE,Moderate,9,NA,Blank Sailing,TRUE
SHP100138,R000319,3,TRUE,Feeder Delay,Pending,FALSE,High,2,NA,Blank Sailing,TRUE
SHP100139,R000320,1,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100139,R000321,2,TRUE,Hub Congestion,Pending,TRUE,Low,6,NA,Late Alert,FALSE
SHP100139,R000322,3,FALSE,NA,Pending,TRUE,Low,8,NA,Late Alert,FALSE
SHP100140,R000323,1,FALSE,NA,Paid,TRUE,Low,4,NA,NA,FALSE
SHP100140,R000324,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP100141,R000325,1,TRUE,Hub Congestion,Paid,TRUE,Low,4,NA,Blank Sailing,TRUE
SHP100141,R000326,2,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100141,R000327,3,FALSE,NA,Paid,TRUE,Moderate,3,NA,NA,FALSE
SHP100142,R000328,1,TRUE,Late Document,Paid,FALSE,Low,4,NA,Late Alert,FALSE
SHP100143,R000329,1,FALSE,NA,Overdue,TRUE,Low,7,NA,NA,FALSE
SHP100143,R000330,2,TRUE,Carrier Overbooking,Overdue,TRUE,Low,4,Embargo,Blank Sailing,TRUE
SHP100143,R000331,3,FALSE,NA,Overdue,TRUE,Low,7,NA,NA,FALSE
SHP100144,R000332,1,TRUE,Late Document,Paid,FALSE,High,5,NA,Late Alert,TRUE
SHP100145,R000333,1,FALSE,NA,Paid,TRUE,Moderate,3,NA,NA,FALSE
SHP100146,R000334,1,TRUE,Late Document,Paid,FALSE,Moderate,8,NA,NA,FALSE
SHP100146,R000335,2,FALSE,NA,Paid,FALSE,High,5,Strike,NA,TRUE
SHP100146,R000336,3,FALSE,NA,Paid,FALSE,Moderate,4,NA,NA,FALSE
SHP100147,R000337,1,TRUE,Vessel Omission,Pending,TRUE,Moderate,8,Strike,NA,TRUE
SHP100148,R000338,1,TRUE,Feeder Delay,Overdue,TRUE,Low,8,NA,Late Alert,FALSE
SHP100148,R000339,2,TRUE,Hub Congestion,Overdue,TRUE,High,10,NA,Late Alert,TRUE
SHP100149,R000340,1,TRUE,Late Document,Paid,FALSE,Moderate,6,NA,Late Alert,FALSE
SHP100149,R000341,2,TRUE,Feeder Delay,Paid,FALSE,Moderate,4,NA,NA,FALSE
SHP100150,R000342,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP100150,R000343,2,TRUE,Vessel Omission,Paid,TRUE,Low,2,NA,Late Alert,FALSE
SHP100151,R000344,1,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP100152,R000345,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100152,R000346,2,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP100152,R000347,3,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,TRUE
SHP100153,R000348,1,FALSE,NA,Pending,FALSE,Low,4,Protest,Blank Sailing,TRUE
SHP100153,R000349,2,TRUE,Vessel Omission,Pending,FALSE,Low,4,NA,NA,FALSE
SHP100154,R000350,1,FALSE,NA,Pending,TRUE,Moderate,5,NA,NA,FALSE
SHP100155,R000351,1,FALSE,NA,Paid,TRUE,Low,4,NA,NA,FALSE
SHP100155,R000352,2,TRUE,Feeder Delay,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP100156,R000353,1,TRUE,Late Document,Paid,FALSE,Low,7,Strike,Late Alert,TRUE
SHP100156,R000354,2,TRUE,Feeder Delay,Paid,FALSE,Moderate,9,NA,Late Alert,TRUE
SHP100156,R000355,3,FALSE,NA,Paid,FALSE,Low,4,NA,NA,FALSE
SHP100157,R000356,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100157,R000357,2,FALSE,NA,Paid,TRUE,Low,4,NA,NA,FALSE
SHP100158,R000358,1,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100158,R000359,2,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP100159,R000360,1,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Late Alert,TRUE
SHP100159,R000361,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100160,R000362,1,TRUE,Hub Congestion,Paid,TRUE,High,4,Strike,Blank Sailing,TRUE
SHP100160,R000363,2,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP100161,R000364,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,5,NA,NA,FALSE
SHP100161,R000365,2,TRUE,Feeder Delay,Paid,TRUE,Low,8,NA,Late Alert,TRUE
SHP100162,R000366,1,FALSE,NA,Pending,TRUE,Low,8,NA,NA,FALSE
SHP100162,R000367,2,TRUE,Late Document,Pending,TRUE,Moderate,5,NA,Late Alert,TRUE
SHP100162,R000368,3,TRUE,Feeder Delay,Pending,TRUE,Low,4,NA,Blank Sailing,TRUE
SHP100163,R000369,1,TRUE,Carrier Overbooking,Pending,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP100164,R000370,1,FALSE,NA,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP100164,R000371,2,FALSE,NA,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP100164,R000372,3,TRUE,Late Document,Pending,TRUE,Low,5,Embargo,Blank Sailing,TRUE
SHP100165,R000373,1,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Late Alert,TRUE
SHP100165,R000374,2,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP100166,R000375,1,FALSE,NA,Paid,FALSE,Low,3,Military,NA,TRUE
SHP100166,R000376,2,TRUE,Feeder Delay,Paid,FALSE,Low,7,NA,Late Alert,FALSE
SHP100166,R000377,3,FALSE,NA,Paid,FALSE,Low,5,NA,Late Alert,FALSE
SHP100167,R000378,1,TRUE,Feeder Delay,Pending,TRUE,Moderate,6,NA,Blank Sailing,TRUE
SHP100168,R000379,1,TRUE,Late Document,Paid,FALSE,Moderate,5,NA,Blank Sailing,TRUE
SHP100168,R000380,2,TRUE,Carrier Overbooking,Paid,FALSE,Moderate,4,NA,Late Alert,FALSE
SHP100168,R000381,3,TRUE,Late Document,Paid,FALSE,High,7,NA,Late Alert,TRUE
SHP100169,R000382,1,TRUE,Late Document,Pending,FALSE,High,7,NA,Late Alert,TRUE
SHP100169,R000383,2,TRUE,Hub Congestion,Pending,FALSE,Moderate,8,NA,Late Alert,FALSE
SHP100169,R000384,3,TRUE,Feeder Delay,Pending,FALSE,Moderate,8,NA,Late Alert,FALSE
SHP100170,R000385,1,TRUE,Late Document,Paid,TRUE,High,7,NA,Late Alert,TRUE
SHP100171,R000386,1,FALSE,NA,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100172,R000387,1,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP100173,R000388,1,TRUE,Hub Congestion,Paid,TRUE,High,9,NA,Late Alert,TRUE
SHP100174,R000389,1,FALSE,NA,Paid,TRUE,Low,4,NA,Blank Sailing,TRUE
SHP100174,R000390,2,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,TRUE
SHP100175,R000391,1,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100175,R000392,2,FALSE,NA,Paid,TRUE,Moderate,3,NA,NA,FALSE
SHP100175,R000393,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100176,R000394,1,TRUE,Feeder Delay,Pending,TRUE,Low,3,NA,Late Alert,FALSE
SHP100177,R000395,1,TRUE,Vessel Omission,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP100177,R000396,2,TRUE,Carrier Overbooking,Paid,TRUE,Low,4,NA,NA,FALSE
SHP100177,R000397,3,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP100178,R000398,1,TRUE,Late Document,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP100178,R000399,2,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP100179,R000400,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP100179,R000401,2,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP100179,R000402,3,TRUE,Feeder Delay,Paid,TRUE,Low,8,Strike,Blank Sailing,TRUE
SHP100180,R000403,1,TRUE,Late Document,Paid,FALSE,Moderate,5,Strike,Late Alert,TRUE
SHP100181,R000404,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,7,NA,Late Alert,TRUE
SHP100181,R000405,2,FALSE,NA,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP100181,R000406,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100182,R000407,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP100183,R000408,1,TRUE,Late Document,Overdue,TRUE,Low,7,NA,Late Alert,FALSE
SHP100183,R000409,2,TRUE,Vessel Omission,Overdue,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP100184,R000410,1,FALSE,NA,Paid,TRUE,High,8,NA,NA,TRUE
SHP100184,R000411,2,TRUE,Carrier Overbooking,Paid,TRUE,Low,6,NA,Blank Sailing,TRUE
SHP100184,R000412,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100185,R000413,1,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100185,R000414,2,FALSE,NA,Pending,TRUE,Low,4,NA,NA,FALSE
SHP100185,R000415,3,TRUE,Customs Hold,Pending,TRUE,Moderate,5,Strike,Late Alert,TRUE
SHP100186,R000416,1,TRUE,Vessel Omission,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP100186,R000417,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100187,R000418,1,TRUE,Hub Congestion,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP100188,R000419,1,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100188,R000420,2,FALSE,NA,Pending,TRUE,Low,3,NA,NA,FALSE
SHP100188,R000421,3,TRUE,Feeder Delay,Pending,TRUE,Low,2,NA,Late Alert,FALSE
SHP100189,R000422,1,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP100189,R000423,2,TRUE,Late Document,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP100189,R000424,3,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP100190,R000425,1,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP100191,R000426,1,TRUE,Carrier Overbooking,Overdue,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP100191,R000427,2,TRUE,Feeder Delay,Overdue,TRUE,Low,7,Protest,Late Alert,TRUE
SHP100192,R000428,1,TRUE,Late Document,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100193,R000429,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,7,NA,NA,FALSE
SHP100193,R000430,2,TRUE,Feeder Delay,Paid,TRUE,High,5,NA,Late Alert,TRUE
SHP100194,R000431,1,TRUE,Hub Congestion,Pending,TRUE,Low,8,NA,Late Alert,FALSE
SHP100194,R000432,2,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP100194,R000433,3,TRUE,Late Document,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100195,R000434,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP100195,R000435,2,TRUE,Hub Congestion,Paid,TRUE,High,10,Strike,Late Alert,TRUE
SHP100196,R000436,1,TRUE,Vessel Omission,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP100196,R000437,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP100197,R000438,1,TRUE,Feeder Delay,Overdue,TRUE,Low,5,NA,NA,FALSE
SHP100197,R000439,2,TRUE,Feeder Delay,Overdue,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP100197,R000440,3,FALSE,NA,Overdue,TRUE,High,5,Embargo,NA,TRUE
SHP100198,R000441,1,TRUE,Late Document,Paid,TRUE,Low,3,NA,Late Alert,FALSE
SHP100198,R000442,2,TRUE,Feeder Delay,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP100199,R000443,1,TRUE,Carrier Overbooking,Pending,TRUE,Low,2,NA,Blank Sailing,TRUE
SHP100199,R000444,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,2,NA,Late Alert,FALSE
SHP100199,R000445,3,FALSE,NA,Pending,TRUE,Moderate,2,NA,NA,FALSE
SHP100200,R000446,1,TRUE,Hub Congestion,Paid,TRUE,High,10,Embargo,Late Alert,TRUE
SHP100200,R000447,2,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP100200,R000448,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,5,Strike,Late Alert,TRUE
SHP100201,R000449,1,TRUE,Customs Hold,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP100202,R000450,1,TRUE,Customs Hold,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP100202,R000451,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP100203,R000452,1,TRUE,Carrier Overbooking,Paid,TRUE,High,7,NA,Late Alert,TRUE
SHP100204,R000453,1,FALSE,NA,Paid,FALSE,High,5,NA,NA,TRUE
SHP100205,R000454,1,TRUE,Late Document,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP100205,R000455,2,FALSE,NA,Paid,TRUE,High,7,NA,NA,TRUE
SHP100206,R000456,1,FALSE,NA,Paid,TRUE,Low,7,Protest,NA,TRUE
SHP100206,R000457,2,TRUE,Late Document,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP100206,R000458,3,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP100207,R000459,1,TRUE,Feeder Delay,Paid,TRUE,Low,8,NA,Late Alert,TRUE
SHP100208,R000460,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP100209,R000461,1,TRUE,Vessel Omission,Overdue,TRUE,Low,7,Protest,Late Alert,TRUE
SHP100209,R000462,2,TRUE,Feeder Delay,Overdue,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP100209,R000463,3,TRUE,Feeder Delay,Overdue,TRUE,Low,3,NA,Late Alert,FALSE
SHP100210,R000464,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP100210,R000465,2,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP100210,R000466,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,4,NA,Blank Sailing,TRUE
SHP100211,R000467,1,TRUE,Hub Congestion,Overdue,TRUE,High,10,NA,Late Alert,TRUE
SHP100212,R000468,1,FALSE,NA,Paid,TRUE,Moderate,4,Military,NA,TRUE
SHP100213,R000469,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100213,R000470,2,TRUE,Late Document,Paid,TRUE,Low,4,NA,NA,FALSE
SHP100214,R000471,1,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100214,R000472,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP100215,R000473,1,TRUE,Hub Congestion,Overdue,TRUE,Low,4,NA,Late Alert,FALSE
SHP100215,R000474,2,FALSE,NA,Overdue,TRUE,High,3,NA,NA,TRUE
SHP100215,R000475,3,TRUE,Carrier Overbooking,Overdue,TRUE,Low,4,NA,Late Alert,FALSE
SHP100216,R000476,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,5,NA,Blank Sailing,TRUE
SHP100217,R000477,1,TRUE,Late Document,Pending,FALSE,High,10,NA,NA,TRUE
SHP100218,R000478,1,FALSE,NA,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP100218,R000479,2,TRUE,Feeder Delay,Pending,TRUE,Low,6,NA,Late Alert,FALSE
SHP100218,R000480,3,FALSE,NA,Pending,TRUE,Low,8,NA,NA,FALSE
SHP100219,R000481,1,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP100219,R000482,2,FALSE,NA,Pending,TRUE,Low,6,NA,NA,FALSE
SHP100219,R000483,3,FALSE,NA,Pending,TRUE,Low,5,NA,NA,TRUE
SHP100220,R000484,1,TRUE,Vessel Omission,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100221,R000485,1,FALSE,NA,Overdue,FALSE,Low,8,NA,NA,FALSE
SHP100221,R000486,2,TRUE,Hub Congestion,Overdue,FALSE,Low,5,NA,Late Alert,FALSE
SHP100221,R000487,3,TRUE,Late Document,Overdue,FALSE,Low,3,Strike,Late Alert,TRUE
SHP100222,R000488,1,FALSE,NA,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP100222,R000489,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP100222,R000490,3,TRUE,Vessel Omission,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP100223,R000491,1,TRUE,Customs Hold,Overdue,TRUE,Low,6,NA,Late Alert,FALSE
SHP100223,R000492,2,TRUE,Feeder Delay,Overdue,TRUE,Low,6,NA,Late Alert,FALSE
SHP100223,R000493,3,TRUE,Hub Congestion,Overdue,TRUE,High,9,NA,Blank Sailing,TRUE
SHP100224,R000494,1,TRUE,Late Document,Paid,FALSE,Low,7,NA,Late Alert,FALSE
SHP100225,R000495,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP100226,R000496,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,5,NA,Blank Sailing,TRUE
SHP100227,R000497,1,FALSE,NA,Paid,FALSE,Moderate,6,NA,NA,FALSE
SHP100227,R000498,2,TRUE,Feeder Delay,Paid,FALSE,Low,4,NA,Late Alert,FALSE
SHP100227,R000499,3,TRUE,Late Document,Paid,FALSE,High,6,NA,Late Alert,TRUE
SHP100228,R000500,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP100228,R000501,2,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP100228,R000502,3,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP100229,R000503,1,TRUE,Carrier Overbooking,Paid,TRUE,High,7,NA,Late Alert,TRUE
SHP100229,R000504,2,TRUE,Late Document,Paid,TRUE,Moderate,5,Protest,NA,TRUE
SHP100230,R000505,1,FALSE,NA,Pending,TRUE,Moderate,8,NA,NA,FALSE
SHP100230,R000506,2,FALSE,NA,Pending,TRUE,Moderate,1,NA,Late Alert,FALSE
SHP100230,R000507,3,TRUE,Vessel Omission,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP100231,R000508,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,Protest,Late Alert,TRUE
SHP100231,R000509,2,TRUE,Hub Congestion,Paid,TRUE,Low,3,Strike,Late Alert,TRUE
SHP100231,R000510,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP100232,R000511,1,FALSE,NA,Paid,TRUE,Low,7,Strike,NA,TRUE
SHP100232,R000512,2,FALSE,NA,Paid,TRUE,Moderate,1,NA,NA,FALSE
SHP100232,R000513,3,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP100233,R000514,1,FALSE,NA,Overdue,FALSE,Low,6,NA,NA,FALSE
SHP100233,R000515,2,FALSE,NA,Overdue,FALSE,Low,8,NA,NA,FALSE
SHP100233,R000516,3,TRUE,Feeder Delay,Overdue,FALSE,Moderate,9,Military,Late Alert,TRUE
SHP100234,R000517,1,TRUE,Vessel Omission,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP100235,R000518,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP100235,R000519,2,FALSE,NA,Paid,TRUE,High,7,NA,NA,TRUE
SHP100236,R000520,1,TRUE,Customs Hold,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP100236,R000521,2,TRUE,Feeder Delay,Pending,TRUE,Low,7,NA,NA,TRUE
SHP100236,R000522,3,TRUE,Feeder Delay,Pending,TRUE,Low,3,Strike,Late Alert,TRUE
SHP100237,R000523,1,FALSE,NA,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP100237,R000524,2,TRUE,Late Document,Pending,TRUE,High,10,NA,Blank Sailing,TRUE
SHP100238,R000525,1,FALSE,NA,Overdue,TRUE,Low,8,NA,NA,FALSE
SHP100238,R000526,2,TRUE,Feeder Delay,Overdue,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP100239,R000527,1,TRUE,Carrier Overbooking,Pending,TRUE,Low,4,NA,Late Alert,FALSE
SHP100239,R000528,2,TRUE,Late Document,Pending,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP100239,R000529,3,TRUE,Feeder Delay,Pending,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP100240,R000530,1,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100241,R000531,1,TRUE,Hub Congestion,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP100241,R000532,2,TRUE,Carrier Overbooking,Pending,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100241,R000533,3,TRUE,Late Document,Pending,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP100242,R000534,1,TRUE,Vessel Omission,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP100242,R000535,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,9,Embargo,NA,TRUE
SHP100243,R000536,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP100243,R000537,2,TRUE,Late Document,Paid,TRUE,High,3,NA,Late Alert,TRUE
SHP100243,R000538,3,TRUE,Hub Congestion,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP100244,R000539,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP100244,R000540,2,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP100245,R000541,1,FALSE,NA,Paid,TRUE,Low,3,NA,Late Alert,FALSE
SHP100245,R000542,2,FALSE,NA,Paid,TRUE,Low,3,Protest,NA,TRUE
SHP100245,R000543,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
